year,rank,artist,title,wiki.url,songlyrics.url,lyrics
1969,72,Marvin Gaye,"""That's the Way Love Is""",https://en.wikipedia.org/wiki/That%27s_the_Way_Love_Is_(The_Isley_Brothers_song),https://www.songlyrics.com/marvin-gaye/that-s-the-way-love-is-lyrics/,"Oh, baby
As the bitter tears fall from your eyes
Oh, a thousand times you ask yourself why
The one guy you loved has departed
Oh, you're left alone and brokenhearted
Ooh, love just comes and it goes
How long it's gonna last, said nobody knows

Uh-huh, that's the way love is, baby
(That's the way love is, sure enough, how it is)
Oh, that's the way love is, sugar
(Oh, that's the way love is, sure enough, how it is)
Oh, that's how it is
Oh, that's how it is, my little darling

Yeah, now, I know you're walkin' down a lonesome road
And your heart is carryin' a heavy load
I know you feel like you ain't got a friend (feel like you ain't got a friend)
Oh, and your whole world's cavin' in (whole world is cavin' in)
Oh, but now it's time to be strong (it's time to be strong)
You've gotta forget him now that's he's gone (now that he's gone)

And remember, that's the way, love is, honey
(That's the way love is, sure enough, how it is)
Oh, that's the way, love is, baby
(That's the way love is, sure enough, how it is)
Ah, that's how it is
Oh, oh, my little darlin'
Oh, baby, woo

Oh, listen to me, little darlin'
The road of love gets rough sometimes
Don't let it get the best of you
Said I've been hurt by love so many times
So I know just what you're goin' through
Oh, you wish that you were never born
You've gotta forget him now that he's gone (forget him now that he's gone)

Just remember that's the way love is, baby
(That's the way love is, sure enough, how it is)
Oh, that's the way love is, honey
(That's the way love is, sure enough, how it is)
That's how it is

So wipe away your tears
Love is here today and gone tomorrow
(That's the way love is, sure enough, how it is)
I said all of your joys turn to sorrows
(That's the way love is, sure enough, how it is)
Oh, one day gladness, the next day is sadness
(That's the way love is, sure enough, how it is)"
1969,73,Harry Nilsson,"""Everybody's Talkin'""",https://en.wikipedia.org/wiki/Everybody%27s_Talkin%27,https://www.songlyrics.com/harry-nilsson/everybody-s-talkin-lyrics/,"Everybody's talkin' at me
I don't hear a word they're sayin'
Only the echoes of my mind

People stoppin', starin'
I can't see their faces
Only the shadows of their eyes

I'm goin' where the sun keeps shinin'
Through the pourin' rain
Goin' where the weather suits my clothes

Bankin' off of the northeast winds
Sailin' on summer breeze
And skippin' over the ocean like a stone

I'm goin' where the sun keeps shinin'
Through the pourin' rain
Goin' where the weather suits my clothes

Bankin' off of the northeast winds
Sailin' on summer breeze
And skippin' over the ocean like a stone

Everybody's talkin' at me"
1969,74,The Brooklyn Bridge,"""Worst That Could Happen""",https://en.wikipedia.org/wiki/Worst_That_Could_Happen,https://www.songlyrics.com/the-brooklyn-bridge/worst-that-could-happen-lyrics/,"Girl, I heard you're getting married
Heard you're getting married, this time you're really sure
And this is the end, they say you really mean it
This guy's the one that makes you feel so safe, so sane and so secure
And, baby, if he loves you more than me
Maybe it's the best thing
Maybe it's the best thing for you
But it's the worst that could happen to me

I'll never get married
Never get married, you know that's not my scene
But a girl like you needs to be married
I've known all along you couldn't live forever in between
And, baby, if he loves you more than me
Maybe it's the best thing
Maybe it's the best thing for you
But it's the worst that could happen to me

And, girl, I don't really blame you for having a dream of your own
Hey, girl, I don't really blame you
A woman like you needs a house and a home, baby
If he really loves you more than me
Maybe it's the best thing
Maybe it's the best thing for you
But it's the worst that could happen

Oh, girl, don't wanna get married
Girl, I'm never, never gonna marry, no no
No, it's the worst that could happen
The worst that could happen
Oh, girl, the worst that could happen"
1969,75,Joe Simon,"""The Chokin' Kind""",https://en.wikipedia.org/wiki/The_Chokin%27_Kind,https://www.songlyrics.com/joe-simon/the-chokin-kind-lyrics/,"I only meant to love you
Didn't you know it babe
Didn't you know it
Why couldn't you be content
With the love i gave oh yeah
I gave you my heart
But you wanted my mind, oh yeah
Your love scared me to death, girl
Oh it's the chokin kind
That's all it is

You can kill a man
With a bottle of poison or a knife
I know you can
And hurt him more to take his pride
And run his life
Oh it's a shame girl
Whatever you want girl
I surely hope you find, oh yeah
I tell you that hat don't fit my head

Oh, it's the chokin kind

It makes me wanna mmm mmm mmm mmm
Oh yeah, oh listen to me
When you fall in love again girl
Take a tip from me oh yeah
If you don't like the peach don't bite the tree
That's what you better do, honey
Find what you want girl
Keep it, treat it, sweet and kind, oh yeah
Oh let it breathe, don't make it the chokin kind
Oh no, don't break your heart baby
Oh no, i know you love me really i do, honey
I tell you your love scares me to death girl
It's the chokin kind
That's all it is
I got to say it again
It's that old chokin kind"
1969,76,The Flying Machine,"""Smile a Little Smile for Me""",https://en.wikipedia.org/wiki/Smile_a_Little_Smile_for_Me,https://www.songlyrics.com/the-flying-machine/smile-a-little-smile-for-me-lyrics/,"You really should accept
This time he's gone for good
He'll never come back now
Even though he said he would
So, darling, dry your eyes
So many other guys
Would give the world I'm sure
To wear the shoes he wore

Oh, c'mon smile a little smile for me, Rosemarie
Where's the use in cryin'?
In a little while you'll see, Rosemarie
You must keep on tryin'
I know that he hurt you bad
I know, darling, don't be sad and
Smile a little smile for me, Rosemarie, Rosemarie

I guess you're lonely now
Love's comin' to an end
But, darling, only now
Are you free to try again
Lift up your pretty chin
Don't let those tears begin
You're a big girl now
And you'll pull through somehow

Oh, c'mon smile a little smile for me, Rosemarie
Where's the use in cryin'?
In a little while you'll see, Rosemarie
You must keep on tryin'
I know that he hurt you bad
I know, darling, don't be sad and
Smile a little smile for me, Rosemarie, Rosemarie

Smile a little smile for me, Rosemarie, Rosemarie"
1969,77,Tony Joe White,"""Polk Salad Annie""",https://en.wikipedia.org/wiki/Polk_Salad_Annie,https://www.songlyrics.com/tony-joe-white/polk-salad-annie-lyrics/,"Now some of y'all never been down South too much
I'm gonna tell you a little bit about this
So that you'll understand what I'm talking about

Down there we have a plant that grows out in the woods and the fields
Looks somethin' like a turnip green
Everybody calls it polk salad
Polk salad, huh

Used to know a girl that lived down there
And she'd go out in the evenings and pick her a mess of it
Carry it home and cook it for supper
'Cause that's about all they had to eat
They did alright

Down in Louisiana
Where the alligators grow so mean
There lived a girl that I swear to the world
Made the alligators look tame

Polk salad Annie, polk salad Annie
Everybody said it was a shame
'Cause her mama was working on a chain gang
A mean vicious woman, huh

Now, every day 'fore supper time
She'd go down by the truck patch
And pick her a mess o' polk salad
And carry it home in a tote sack

Polk salad Annie
The gators got your granny, chomp, chomp-chomp
Everybody said it was a shame
'Cause her mama was a-workin' on a chain gang
A wretched, spiteful, straight-razor totin' woman, he-he
Lord, have mercy, pick a mess of it

Huh
Her daddy was lazy and no count
Claimed he had a bad back
All her brothers were fit for
Was stealin' watermelons out of my truck patch

Polk salad Annie
The gators got your granny, woo-hoo
Everybody said it was a shame
'Cause her mama was a-working on a chain gang

Sock a little polk salad to me
You know I need a mean mess of it
Woo-ooh, good God
Ooh-oh-oh, oh, oh, ooh
Got to have me
Hey, love
Huh"
1969,78,Kenny Rogers and The First Edition,"""Ruby, Don't Take Your Love to Town""","https://en.wikipedia.org/wiki/Ruby,_Don%27t_Take_Your_Love_to_Town",https://www.songlyrics.com/kenny-rogers-and-the-first-edition/ruby-don-t-take-your-love-to-town-lyrics/,"You've painted up your lips
and rolled and curled your tinted hair,
Ruby are you contemplating
going out somewhere,

The shadow on the wall
tells me the sun is going down.
Oh, Ruby,
Don't take your love to town.

It wasn't me
that started that old crazy Asian war,
but I was proud to go
and do my patriotic chore.
And yes, it's true that
I'm not the man I used to be.
Oh, Ruby,
I still need some company.

It's hard to love a man
whose legs are bent and paralysed,
and the wants and the needs of a woman in your age,
Ruby, I realize.
But it won't be long i've heard them say until I'm not around.
Oh, Ruby,
don't take your love to town.

She's leaving now cause
I just heard the slamming of the door,
the way I know I've heard it
slamming a 100 times before.
And if I could move I'd get my gun
and put her in the ground.
Oh, Ruby,
don't take your love to town.

Oh, Ruby - God's sake turn around."
1969,79,Joe South,"""Games People Play""",https://en.wikipedia.org/wiki/Games_People_Play_(Joe_South_song),https://www.songlyrics.com/joe-south/games-people-play-lyrics/,"Mmm
La-da-da, da-da-da, da-da
La-da-da, da-da da, da-dee
La-da-da, da-da
La-da-da, da-da-da

Whoa, the games people play now
Every night and every day now
Never meanin' what they say now
And never sayin' what they mean

While they wile away the hours
In their ivory towers
Til they're covered up with flowers
In the back of a black limousine
Whoa-ah

La-da-da, da-da-da, da-da
La-da-da, da-da da, da-dee
Talkin' 'bout you and me
And the games people play now

Whoa, we make one another cry
Break a heart then we say goodbye
Cross our hearts and we hope to die
That the other was to blame
Whoa-ah

But neither one ever will give in
So we gaze at an eight by ten
Thinkin' 'bout the things that might have been
And it's a dirty rotten shame
Whoa-ah

La-da-da, da-da-da, da-da
La-da-da, da-da da, da-dee
Talkin' 'bout you and me
And the games people play now, now

Oh, yes
Oh, alright
Oh, yes
C'mon, c'mon, c'mon, c'mon

Whoa oh-oh-oh-oh-ah

Now, look at here
People walkin' up to you
Singin' glory hallelujah
And they try to sock it to you
In the name of the Lord

They're gonna teach you how to meditate
Read your horoscope, cheat your faith
And furthermore, to hell with hate
C'mon on get on board
Whoa-ah

La-da-da, da-da-da, da-da
La-da-da, da-da da, da-dee
Talkin' 'bout you and me
And the games people play

Now, wait a minute
Look around, tell me what you see
What's happenin' to you and me?
God grant me the serenity
To just remember who I am
Whoa-ah

Cause you've given up your sanity
For your pride and your vanity
Turned your back on humanity
Oh, and you don't give a
Da, da, da, da, da

La-da-da, da-da-da, da-da
La-da-da, da-da da, da-dee
I keep a-talkin' 'bout you and me, brother
And the games people play now, now

La-da-da, da-da-da, da-da
La-da-da, da-da da, da-dee
Oh, I'm talkin' 'bout you and me
Oh, and the games people play

I wonder can you come out and play
Oh, early in the mornin'
Oh, yeah
Talkin' 'bout you and me
And the games people play now, now"
1969,80,The Turtles,"""You Showed Me""",https://en.wikipedia.org/wiki/You_Showed_Me,https://www.songlyrics.com/the-turtles/you-showed-me-lyrics/,"You showed me how to do
Exactly what you do
How I fell in love with you
Oh, oh, oh, it's true
Oh, oh, I love you

You showed me how to say
Exactly what you say
In that very special way
Oh, oh, oh, it's true
You fell for me too

And when I tried it
I could see you fall
And I decided
It's not a trip at all

You taught it to me too
Exactly what you do
And now you love me too
Oh, oh, oh, it's true
We're in love we two

Na na na na na na
Na na na na na
Na na na na na
Oh oh oh oh oh

We're in love we two
We two
You showed me how to do
Exactly what you do
How I fell in love with you
Showed me how to say
Exactly what you say
In that very special way
Taught it to me too
Exactly what you do
And now you love me too
Now you love me too"
1969,81,The Cuff Links,"""Tracy""",https://en.wikipedia.org/wiki/Tracy_(The_Cuff_Links_song),https://www.songlyrics.com/the-cuff-links/tracy-lyrics/,"Bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah-bah-bah-bah-bah

Tracy, when I'm with you
Somethin' you do
Bounces me off the ceiling
Tracy, day after day
When you're this way
I get a lovin' feelin'

Come with me
Don't say ""No""
Hold me close
Tracy never let go

Tracy, you're gonna be
Happy with me
I'll build a world around you
Filled with love everywhere
And when you're there
You'll be so glad I found you

Come with me, don't say ""No""
Hold me close
Tracy, never, never, ever let me go

Bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah-bah-bah-bah-bah
Bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah-bah-bah-bah-bah

Come with me, don't say ""No""
Hold me close,
Tracy, never, never, ever let me go

Bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah-bah-bah-bah-bah
Never let me go
Bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah-bah-bah-bah-bah
Tracy, never let me go

Bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah-bah-bah-bah-bah"
